window_duration_seconds,aci,adi,bioacoustic_index,ndsi,ndsi_ratio_ba,anthropophony,biophony,spectral_entropy_eas,spectral_entropy_ecu,spectral_entropy_ecv,spectral_entropy_eps,spectral_entropy_eps_kurt,spectral_entropy_eps_skew,temporal_entropy,rms_mean,rms_std,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,mfcc_01_mean,mfcc_01_std,mfcc_02_mean,mfcc_02_std,mfcc_03_mean,mfcc_03_std,mfcc_04_mean,mfcc_04_std,mfcc_05_mean,mfcc_05_std,mfcc_06_mean,mfcc_06_std,mfcc_07_mean,mfcc_07_std,mfcc_08_mean,mfcc_08_std,mfcc_09_mean,mfcc_09_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,state,recording_id,species_id,common_name,scientific_name,window_index,window_start_seconds,window_end_seconds,window_duration_used,flag_short_window,original_sample_rate,original_channels,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,flag_bandlimit_incompatible
10.0,394.3407897949219,2.1822333956182067,605.6914285714286,-0.6178362372070267,0.23621906470133638,337699.2629058349,79771.00403394701,0.23340775921183743,0.5626187521340826,0.33810409733618907,0.4305567694111183,61.93523538411717,7.1587330674824985,0.9810824289254634,0.03463717922568321,0.005254583433270454,0.08810674948770492,0.02955400343330866,1970.3656560615386,219.37725140294452,2408.562332447796,163.69803706159183,4096.502785604508,779.4366674588667,-139.24868774414062,14.400495529174805,46.42289352416992,6.605600833892822,8.73519229888916,8.258522033691406,2.004443407058716,4.582118988037109,3.693821907043457,5.143363952636719,4.718942165374756,5.136838912963867,-1.6447389125823975,4.092555522918701,-1.6114073991775513,5.426393508911133,-1.1530461311340332,3.5730483531951904,3.285097122192383,3.811155319213867,1.497379183769226,2.978745460510254,-1.3172801733016968,3.494077205657959,-2.166043281555176,3.983031988143921,CA,964290,Anas carolinensis,Green-winged Teal,Anas carolinensis,11,110.0,120.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,402.2576904296875,1.8983776287365202,598.1462585034013,-0.408190262743942,0.4202626256645759,415139.4155175736,174467.58078227285,0.3019802230221178,0.52288697546753,0.3936355387665881,0.3880766232030982,100.88692253865197,8.591317376208956,0.9749045972854676,0.03682614862918854,0.009749582037329674,0.09831948916861827,0.03630771933114654,2009.4290965217851,234.60564623299175,2362.857391884609,188.25079488263407,4046.5023853739754,745.487506407596,-135.5143280029297,10.713811874389648,48.51969528198242,7.622641563415527,6.724537372589111,8.366081237792969,4.585417747497559,4.652194976806641,3.639726161956787,4.600924491882324,-1.4490363597869873,5.70202112197876,-5.981780529022217,7.137796878814697,-2.440753221511841,6.1149067878723145,0.33715781569480896,4.634444236755371,2.8776447772979736,4.030951499938965,-0.1169838085770607,3.205392360687256,0.4490807056427002,4.60019588470459,2.748150587081909,4.60101842880249,CA,964290,Anas carolinensis,Green-winged Teal,Anas carolinensis,12,120.0,130.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,421.4576721191406,2.011627690598306,961.0059863945578,-0.18727058680173778,0.6845359619221998,653928.7602654116,447637.7529368751,0.1870070315393888,0.474118296172538,0.24092802496174492,0.30783605897027577,21.386127461632825,4.032571567058537,0.8366787764848762,0.043685175478458405,0.02631276100873947,0.14297835553278687,0.03619041457705275,2353.612765190506,365.74322129229733,2309.4890298703576,239.90387050642053,4395.723536757172,992.7796933282021,-117.02587890625,36.46471405029297,45.754737854003906,11.128413200378418,-5.560165882110596,8.175207138061523,5.720999717712402,7.242530822753906,4.443986892700195,7.203531265258789,-9.45337200164795,8.78196907043457,-8.225735664367676,8.882120132446289,2.053828716278076,7.085779190063477,4.298138618469238,6.3380584716796875,2.9739198684692383,4.22336483001709,-0.038232091814279556,3.6627323627471924,0.6789780855178833,5.564964294433594,0.2890487015247345,5.913330554962158,CA,964290,Anas carolinensis,Green-winged Teal,Anas carolinensis,13,130.0,140.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,381.1871032714844,2.1077231222834087,512.5367346938775,-0.9578836036633116,0.02151118496415537,182071.14161801874,3916.5660039801273,0.3207524393844253,0.888200240990773,0.6425191578229263,0.49295875833730474,253.28749241523312,14.427138741890516,0.8321891435274793,0.01708124950528145,0.017368659377098083,0.12069123243559719,0.03536999220302746,2440.9990512178424,583.8998740532165,2554.113108392429,390.9754736002321,5068.774814293033,1734.2126697866074,-205.74261474609375,4.504373073577881,30.400157928466797,4.046944618225098,-0.047077275812625885,3.445955991744995,7.355689525604248,2.9185807704925537,1.2147760391235352,2.884697675704956,2.7158617973327637,2.8655426502227783,1.251220703125,3.0212621688842773,1.110122799873352,3.2134218215942383,1.6479157209396362,2.990434408187866,1.4781627655029297,2.530796527862549,1.6580547094345093,2.4309961795806885,-0.7546607851982117,2.303866147994995,0.6100448369979858,2.2628300189971924,CA,562113,Columbina inca,Inca Dove,Columbina inca,0,0.0,10.0,10.0,False,48000,2,False,False,False,False,False,False
10.0,438.3705749511719,2.074499087018877,1067.0097959183674,0.45714771397517046,2.684243488492046,121721.43194847352,326729.9611176177,0.14746351482080455,0.37197274926265,0.1718302471679355,0.3649081029528939,121.36986780207131,9.693209667751438,0.7638811083473395,0.025670362636446953,0.027600565925240517,0.1655639362558548,0.08314989584049601,2935.447803879297,693.8507419725613,2499.797416860994,393.95828827036564,5683.656185963115,1081.8300177491096,-169.36260986328125,55.76796340942383,23.6004581451416,13.240704536437988,-13.227882385253906,20.669830322265625,5.8394880294799805,3.9220504760742188,-1.718825101852417,5.268245220184326,2.808687210083008,4.527277946472168,1.1460753679275513,2.949157476425171,0.8261540532112122,3.378760576248169,2.3568291664123535,4.37205171585083,-1.2655203342437744,4.325532913208008,1.3653405904769897,2.858304262161255,-1.2213644981384277,2.9799156188964844,3.1228229999542236,5.904422760009766,CA,562113,Columbina inca,Inca Dove,Columbina inca,1,10.0,20.0,10.0,False,48000,2,False,False,False,False,False,False
10.0,382.3590087890625,2.1048295609899896,519.5646258503401,-0.9288613508656867,0.036881162610462224,121765.53136361181,4490.854362570705,0.2987465732270955,0.8108601829938045,0.5752055274208423,0.451398217742886,310.9273736173267,15.33337436839605,0.8446506249493737,0.014739287085831165,0.013458858244121075,0.11912918984192038,0.040156962261981725,2474.205670441287,554.4054583543384,2593.25323222954,326.3162989748293,5249.9663806352455,1497.9479434152424,-203.50157165527344,6.821595191955566,30.424495697021484,4.251357555389404,-0.06901822239160538,4.707773685455322,6.740939140319824,3.4550998210906982,1.0307989120483398,3.7511916160583496,3.0277812480926514,3.1906349658966064,1.2100306749343872,3.0677762031555176,1.0906471014022827,2.863197088241577,1.1796962022781372,3.127592086791992,1.327833652496338,2.6784186363220215,1.5574332475662231,2.756768226623535,-0.23905602097511292,2.4904208183288574,0.5013102293014526,2.2371108531951904,CA,562113,Columbina inca,Inca Dove,Columbina inca,2,20.0,30.0,10.0,False,48000,2,False,False,False,False,False,False
10.0,448.9163818359375,1.3251071968021593,722.6991836734694,-0.6736344494484503,0.19500408267713662,122466.58010529997,23881.483112040092,0.26376352443889406,0.36154802292293686,0.2640116562935365,0.3334010665128566,46.60493752040216,5.749168323857159,0.7306339188148763,0.014425511471927166,0.015703411772847176,0.1316712712236534,0.05541241893590342,2011.4782324019611,518.0365264826374,1954.582883794769,489.67721746169457,3240.9235719774592,1186.7546927264411,-247.97686767578125,21.5166015625,51.227237701416016,9.025205612182617,-4.085043907165527,22.636775970458984,-6.101657867431641,13.022077560424805,12.609481811523438,14.105756759643555,12.60722541809082,12.184617042541504,0.07431716471910477,9.63089370727539,-3.880729913711548,13.065230369567871,0.9336264133453369,6.881081581115723,4.36913537979126,7.668412685394287,-1.1405763626098633,6.533104419708252,-2.3473055362701416,7.829549789428711,-2.28027606010437,7.7432427406311035,CA,490945,Chordeiles acutipennis,Lesser Nighthawk,Chordeiles acutipennis,0,0.0,10.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,427.77008056640625,1.2853336315151351,679.0243537414966,-0.022037077634528196,0.9568761679653887,17198.603773695264,16456.934073328597,0.280355482292007,0.47130846153700834,0.2903516108051263,0.41275633462860006,106.25487589463104,9.109109913200156,0.9336775886023042,0.009048862382769585,0.0034018291626125574,0.11691534323770492,0.03468099871153119,1752.2448634929895,270.86491138560586,1855.7446767552135,234.8397713214455,2663.006691854508,642.0873133545165,-233.17617797851562,15.99401569366455,69.07432556152344,8.832046508789062,7.199173927307129,17.353544235229492,-4.949060916900635,10.953998565673828,7.550435543060303,10.804827690124512,8.854945182800293,9.345369338989258,0.44221481680870056,6.733449459075928,-3.3176791667938232,8.090343475341797,1.474746823310852,5.409007549285889,2.0167276859283447,4.965408802032471,-0.04594580456614494,5.568297863006592,2.4922022819519043,5.7229390144348145,-0.18046534061431885,4.532959938049316,CA,490945,Chordeiles acutipennis,Lesser Nighthawk,Chordeiles acutipennis,1,10.0,20.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,440.71746826171875,1.9104643454972723,1184.7510204081632,-0.9550597075550156,0.022986659830039825,183589.60757234707,4220.111857596045,0.14228101674995763,0.5313118738428364,0.2999642756982216,0.2838592576612752,96.52345091950964,7.493194491951225,0.9146015339412368,0.02114618942141533,0.010437551885843277,0.03449529786299766,0.03301403766192999,1535.94699289921,637.5894326868067,2078.961535993413,330.3538227432474,3571.88940829918,1459.7627899174724,-254.52719116210938,36.87503433227539,28.15721893310547,17.670610427856445,-19.19463539123535,17.653837203979492,12.176222801208496,8.966649055480957,-7.8570027351379395,10.852642059326172,4.014353275299072,7.331315040588379,-1.6715279817581177,6.685943126678467,-0.9432337284088135,7.226622581481934,7.647355556488037,6.011871814727783,1.281046986579895,4.196505546569824,1.1550242900848389,4.624377727508545,3.309262990951538,4.638543605804443,-2.727357864379883,4.008659839630127,CA,574653,Aythya affinis,Lesser Scaup,Aythya affinis,0,0.0,10.0,10.0,False,44100,1,False,False,False,False,False,False
10.0,491.5812683105469,1.823952974094247,1973.534693877551,0.39457414799903257,2.3034598595185263,107178.62168472179,246881.65284927853,0.24500002315885983,0.37217022027318347,0.2666677724657175,0.3019490174263679,23.133185421853256,4.034465165875498,0.7411520139559712,0.01946648769080639,0.02518453821539879,0.07618788422131148,0.04863833011566374,1470.53844821648,526.1532887320301,1526.7306464301794,307.6887127316729,2388.0927414190573,797.4884846101031,-264.79229736328125,101.37251281738281,67.79502868652344,27.394092559814453,-14.520503044128418,17.51661491394043,-8.291686058044434,9.498007774353027,-7.353218078613281,9.619491577148438,9.484514236450195,11.434672355651855,1.7537224292755127,6.500491619110107,-0.38690999150276184,4.791955471038818,-0.16892501711845398,4.580377578735352,-1.013188362121582,4.619731903076172,0.694474995136261,3.7066781520843506,-0.5931413769721985,2.9106101989746094,-1.4503039121627808,3.6556713581085205,CA,527676,Anas platyrhynchos,Mallard,Anas platyrhynchos,0,0.0,10.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,442.56317138671875,1.275657305793145,1314.507029478458,0.02371628079417821,1.0485848126474355,11852.106721056378,12427.939105576314,0.25873775614031125,0.38266183309798596,0.2925232250863753,0.3193493004393828,32.806455153240194,4.759407398340566,0.776274772196341,0.005500664934515953,0.005135076120495796,0.0833920338114754,0.04518794637403824,1415.476656584183,340.7168485693689,1503.5777462754047,338.74436572864073,2317.8702932889346,686.1778125923632,-304.0958557128906,57.29582977294922,78.45952606201172,27.38292694091797,-6.510883808135986,13.067221641540527,-13.173955917358398,12.921534538269043,-8.320220947265625,10.186922073364258,9.97259521484375,9.13359260559082,4.588922023773193,6.674365043640137,-3.413501262664795,5.8634209632873535,0.40908297896385193,4.541844844818115,0.44843193888664246,4.248808860778809,-0.6467915773391724,4.486080646514893,1.8519911766052246,3.938286304473877,-0.2700670659542084,3.2225518226623535,CA,527676,Anas platyrhynchos,Mallard,Anas platyrhynchos,1,10.0,20.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,385.6253356933594,2.1764296452146588,427.7911111111111,-0.2967946245413966,0.5422642584652042,1237.2675748852394,670.9259840181859,0.2742559166612982,0.34861441570343177,0.2989913040740214,0.4384053942519135,37.13708384919923,5.696498160615217,0.9566775728302238,0.0019716909155249596,0.0006394899683073163,0.10055048850995316,0.015381512788098253,1914.9199976798711,87.92162064288763,2293.7451663546813,198.81228850311845,3372.9972464139346,549.8584486097615,-291.9217529296875,8.15164852142334,61.944984436035156,7.809247016906738,19.764434814453125,4.53348970413208,-2.1471474170684814,7.486599445343018,-3.199657917022705,5.508683204650879,0.28249597549438477,2.6585354804992676,1.2303704023361206,3.7962777614593506,-0.21184109151363373,2.641491651535034,-0.9726679921150208,3.010982036590576,-0.6195286512374878,2.4200496673583984,0.11901149898767471,2.3857078552246094,0.4161253273487091,2.7487456798553467,-0.10235778987407684,1.8989561796188354,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,0,0.0,10.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,389.528076171875,2.144421729452436,420.65360544217685,-0.19854447573432965,0.6686906831510203,1213.4959873913128,811.4534608097189,0.2703451829134026,0.3530530141906436,0.3184994843352925,0.43221381236385636,38.66716333286345,5.660365696233226,0.9395926643483897,0.0020040564704686403,0.000789849495049566,0.10059737265807962,0.0153143738985891,1921.2281780340945,101.76778470666255,2295.791518275604,228.99763171318227,3415.382860527664,639.5492040729217,-291.8409423828125,9.616361618041992,61.499359130859375,8.848320007324219,18.99999237060547,5.29289436340332,-2.810260534286499,8.115341186523438,-3.112149715423584,5.5440850257873535,0.585250198841095,2.674956798553467,1.2967429161071777,3.840299606323242,-0.3130408823490143,2.697810649871826,-1.204907774925232,3.2327818870544434,-0.6582705974578857,2.57812762260437,0.25429779291152954,2.567580461502075,0.18659737706184387,2.980560541152954,-0.33918464183807373,1.942946434020996,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,1,10.0,20.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,387.4615478515625,2.173033064759508,456.8290702947846,-0.7097174683459327,0.16978391870494325,5054.636349559102,858.1959670565936,0.2646178150646573,0.3418601560873159,0.31430058603775946,0.4264503416656201,37.97876639819235,5.649596162410926,0.9541613159688207,0.003904655808582902,0.001342371804639697,0.06922158591920374,0.019559225815526975,1433.7801717432096,212.3848442797303,1981.233544048916,217.71248919177717,2234.6623655225408,434.01134868632164,-283.4037170410156,8.941274642944336,63.300018310546875,7.381208419799805,17.04517936706543,5.086582660675049,-3.022163152694702,7.392968654632568,-3.6949751377105713,5.00642728805542,0.5530183911323547,2.58367919921875,1.442981481552124,3.458343505859375,-0.48875531554222107,2.3939623832702637,-0.6239224076271057,2.9372122287750244,-0.4699835777282715,2.1867799758911133,-0.2857379615306854,2.4167778491973877,0.20431557297706604,2.7121613025665283,-0.34318163990974426,1.764750361442566,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,2,20.0,30.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,389.673095703125,2.148625057298544,451.9108843537415,-0.21813966544704746,0.6418478576231372,1338.0692179707694,858.836860906005,0.27110863829140697,0.36447451920857177,0.31913306373112693,0.4461368569713543,38.17353871199434,5.766388698270895,0.9366921623840742,0.002101999707520008,0.0008481813711114228,0.0967071318793911,0.016785235212512517,1860.0111068022206,135.4257573054373,2271.282225892062,236.76263189415036,3249.74865522541,656.4554040034698,-292.37139892578125,9.558462142944336,61.60533142089844,8.732199668884277,19.34014129638672,5.530246734619141,-2.5602078437805176,8.59477710723877,-3.260589599609375,5.7637739181518555,0.31323400139808655,2.9618008136749268,1.380111575126648,4.085268497467041,-0.4130518436431885,2.6896615028381348,-1.2662291526794434,3.159247398376465,-0.6265308260917664,2.5374722480773926,0.09766311198472977,2.742246150970459,0.46634021401405334,2.9163806438446045,-0.11973074078559875,1.910798192024231,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,3,30.0,40.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,391.455078125,2.1164561815692386,429.93002267573695,-0.13730664022152567,0.7585406866264652,1192.3581612306104,904.4521783245368,0.2679320262299618,0.34311597818659667,0.30949120685513254,0.43933524686742076,36.15557192658441,5.6586208333311845,0.9151930139927239,0.001957305008545518,0.0009497845312580466,0.10045900724531616,0.017247495898488265,1968.5550881412798,118.0575014794934,2353.7003849426314,263.30834858230435,3703.811795594262,787.253522399006,-295.43212890625,10.369000434875488,59.72749710083008,9.511521339416504,20.167804718017578,5.931706428527832,-1.8870936632156372,9.178141593933105,-3.2154157161712646,6.6242804527282715,-0.02370169758796692,3.01442551612854,1.156105399131775,4.2994704246521,-0.4663557708263397,2.9565868377685547,-1.3289486169815063,3.41706919670105,-0.7652878165245056,2.71726393699646,0.25292614102363586,2.871037721633911,0.3050956726074219,2.9574496746063232,-0.12466476112604141,1.8264796733856201,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,4,40.0,50.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,388.439697265625,2.1724900619687273,423.3340589569161,-0.1852244528993023,0.6874440913766076,1039.3844841397367,714.5187222903853,0.2763372625294076,0.3720098769302207,0.3117258106334623,0.4339358839155506,56.328711315874386,6.437892033886613,0.9368522754203883,0.0018456619000062346,0.00075427012052387,0.10125260721604215,0.017440923646130445,1989.8413660684366,103.76495878929215,2373.2062183735898,247.9996568895492,3787.725730020492,765.0869306567616,-296.0235595703125,10.042924880981445,59.33152389526367,9.245985984802246,19.538156509399414,5.6778564453125,-2.715115547180176,8.564091682434082,-3.5094494819641113,5.820365905761719,0.21679337322711945,2.885012149810791,1.124541163444519,4.157147407531738,-0.6286807060241699,2.705190896987915,-1.4304293394088745,3.1741247177124023,-0.7828054428100586,2.3759067058563232,0.44887790083885193,2.6862576007843018,0.5088401436805725,2.966836452484131,-0.17882531881332397,1.9241018295288086,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,5,50.0,60.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,389.1615905761719,2.161136737470115,456.3404081632653,-0.18561913796120844,0.6868823519829492,1247.4633240000308,856.8605420016089,0.2761122291855058,0.38583780747048424,0.3177442480592695,0.43131847313349636,34.40526131031298,5.437043274451972,0.9429196715381145,0.0020334329456090927,0.0007818948361091316,0.10226004464285714,0.0163106555674615,1926.1413090990043,95.53569057038202,2275.2163329804393,228.5628089483349,3325.2913678278687,594.1184997940079,-290.4921569824219,9.477876663208008,63.089351654052734,8.556615829467773,18.44282341003418,5.243505954742432,-3.747708320617676,8.008654594421387,-2.9104907512664795,5.595865726470947,0.40027499198913574,2.9397599697113037,0.699000358581543,3.77976393699646,-0.7793264389038086,2.687398910522461,-1.1599270105361938,3.3714771270751953,-0.630553126335144,2.6200714111328125,0.5509012341499329,2.4875948429107666,0.343516081571579,2.8505172729492188,-0.1633809357881546,1.9172868728637695,CA,134480,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,6,60.0,70.0,10.0,False,44100,2,False,True,False,False,True,False
10.0,414.1484680175781,2.109586762975709,620.5887528344671,0.08070467596185625,1.1755794331844283,3758.384929285476,4418.280024858317,0.27343386475451337,0.43367825964904516,0.2655507539938624,0.3961786207102479,43.67636380434134,5.9170194183847755,0.7908294339888096,0.002923564752563834,0.002753612119704485,0.15498412800058547,0.0226177119906837,2785.8341012831784,338.127500708178,2690.485066108023,467.1147662970822,6047.249615778688,1373.7720454345806,-264.03228759765625,42.541194915771484,40.857032775878906,11.21595287322998,5.108617305755615,12.101512908935547,-1.0831141471862793,7.319726943969727,-2.7492618560791016,13.154082298278809,-2.8848507404327393,6.511505126953125,-0.13896693289279938,6.819753646850586,0.516598641872406,8.741425514221191,3.142195701599121,7.023305416107178,-0.3355931341648102,4.846800327301025,-0.5350240468978882,4.6369853019714355,0.767737865447998,4.6306986808776855,-0.6075636744499207,4.946888446807861,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,0,0.0,10.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,409.7784118652344,2.1636505670483905,544.6606802721088,0.038615791663468096,1.0803337340651442,1771.3473438406559,1913.6462902977507,0.20215568674285433,0.42233356072204575,0.23959107465756246,0.36372427591437284,29.81657166495164,4.8755693586267945,0.8475903524837486,0.002425428247079253,0.001528794877231121,0.1528743413348946,0.02899364430553323,2781.167101595301,261.63048072287484,2795.129194009733,345.59057568811437,6289.258612961065,1013.441976600085,-263.1900634765625,24.914770126342773,39.774269104003906,9.359725952148438,7.426211357116699,12.159385681152344,-0.9232763648033142,6.558096885681152,-0.8318007588386536,10.9868803024292,-2.2328598499298096,6.206488609313965,-0.6680107116699219,6.1874003410339355,0.41850268840789795,7.852510929107666,3.051382064819336,5.175631523132324,-0.01733262650668621,4.475616931915283,-0.07792691886425018,4.0485520362854,0.10088684409856796,3.5895538330078125,0.2601775527000427,4.7486701011657715,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,1,10.0,20.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,401.3766174316406,2.183465597523115,529.9443083900227,-0.15790028484186885,0.7272644511639742,3632.187862871312,2641.561112615553,0.22583966679091805,0.36419528230418974,0.20733690943580763,0.37656350201321176,49.07889839287508,6.022874691933091,0.9080943517506227,0.003249787027016282,0.0016806876519694924,0.1391967487558548,0.0299677894499733,2586.2141566999253,356.10194826708346,2650.171050078386,326.6228355446488,5579.898421490779,1266.5119239666963,-253.84071350097656,21.1218318939209,44.155208587646484,11.115267753601074,9.85359001159668,9.396300315856934,3.197319269180298,5.90536642074585,-0.08499710261821747,10.327695846557617,-2.872297763824463,6.950301647186279,-1.2288388013839722,6.6230926513671875,-0.10124363750219345,7.9053120613098145,2.4404871463775635,5.714346408843994,-0.07080328464508057,5.0071940422058105,0.44111621379852295,4.413236141204834,-0.13807319104671478,3.68623948097229,-0.7385486364364624,5.019110202789307,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,2,20.0,30.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,416.1827392578125,2.1292577184614476,674.0016780045352,0.03652595730638361,1.075821362460927,4236.728014495506,4557.9625049309325,0.20796673355228856,0.36005498053543716,0.19752145945762212,0.37274743246669617,114.40745348162196,8.596071461174919,0.8155497258993853,0.0034412683453410864,0.0026462976820766926,0.16628206418325528,0.03822763012288777,2836.2620658946967,477.6510838282942,2694.744493454549,468.39018587712127,6020.320504610656,1654.001738203548,-259.3536376953125,31.232301712036133,38.76359558105469,13.274080276489258,6.291399955749512,13.648092269897461,3.1692299842834473,7.032812595367432,-1.2089335918426514,15.739958763122559,-3.2254974842071533,9.029369354248047,-0.10790643841028214,9.379197120666504,0.7161062359809875,10.29444408416748,3.499091386795044,6.691688537597656,0.5041725039482117,6.344234466552734,1.4511826038360596,5.888501167297363,-0.29623016715049744,4.180837631225586,-1.240670919418335,5.890391826629639,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,3,30.0,40.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,411.8706970214844,2.156147576263605,650.1975963718821,0.06802409276606435,1.1459782216215373,4067.5672902902684,4661.343529652777,0.19009564252617206,0.34384535263310967,0.18642283760976963,0.36824433437892923,58.278120176275486,6.784023060020248,0.8040131164397094,0.0034265934955328703,0.0028431203681975603,0.17110770089285715,0.045925354364848806,2887.3271260570823,494.5972772295959,2703.368551275391,430.63995774717154,6041.752849641393,1464.4856976397343,-255.66702270507812,29.162151336669922,34.96670150756836,15.2380952835083,3.9455103874206543,12.19370174407959,7.6119890213012695,7.628147602081299,0.6915552020072937,12.917744636535645,-3.8106069564819336,7.126990795135498,0.9332480430603027,9.989364624023438,1.4026622772216797,9.007113456726074,2.7270307540893555,5.716140270233154,-0.5587639808654785,5.54089879989624,0.025122756138443947,4.186697006225586,-0.2856050133705139,4.335219860076904,-0.8815139532089233,5.348971366882324,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,4,40.0,50.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,408.5517578125,2.1155519189483085,647.273560090703,-0.04282146540840209,0.917873832043471,6567.939175702244,6028.5394998302545,0.21225285352688184,0.3631209889917719,0.19896894251258745,0.426588455853692,68.51989703424444,7.236664835875318,0.8488001349401363,0.004387551918625832,0.0029876648914068937,0.13600176558840749,0.0340948339549255,2460.208462818775,363.7109202434678,2499.3279946415887,329.6212899445252,5055.285044185451,1123.2861240474617,-241.50193786621094,25.006328582763672,46.985130310058594,10.76004409790039,6.889561653137207,10.076007843017578,4.934394836425781,5.5357441902160645,-0.4230448305606842,9.742717742919922,-3.129037857055664,6.338077545166016,0.1910075545310974,8.156689643859863,0.9266871809959412,7.955292224884033,1.7716352939605713,4.974526405334473,-0.8033834099769592,4.932535648345947,0.5326957702636719,4.024017333984375,0.0020364229567348957,3.9089438915252686,-0.5859977602958679,4.213669300079346,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,5,50.0,60.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,422.98114013671875,1.9921663162489374,741.7390929705216,0.01818414134586457,1.0370418570561515,8665.461816237803,8986.446614160423,0.20329814191825513,0.314121962278321,0.19350862462390706,0.40274695987416564,82.37696295075764,7.71270737255808,0.81971342385817,0.00486020790413022,0.003858656855300069,0.1460052418764637,0.04351964085785042,2530.3124303772524,504.6794317236008,2510.384899488705,473.0317832800619,5195.805584016393,1659.3551410308612,-246.18939208984375,33.87535858154297,47.08346176147461,15.161892890930176,7.871850967407227,11.829582214355469,4.7660722732543945,6.390898704528809,-1.6353172063827515,11.79223346710205,-3.8565175533294678,7.507300853729248,0.3184748589992523,8.970230102539062,1.2954652309417725,7.775531768798828,1.7736842632293701,5.12626314163208,-0.7211486101150513,4.764027118682861,0.9186541438102722,4.9731669425964355,-0.2928817570209503,4.205170154571533,-0.39338311553001404,4.008449554443359,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,6,60.0,70.0,10.0,False,48000,1,False,False,False,False,False,False
10.0,431.00994873046875,1.9017851559811532,948.0660317460317,0.16698179659281603,1.400907917521688,15071.806029748648,21114.212398426,0.17101535154822056,0.2829685898874411,0.14423362030513587,0.3511428139056576,38.1512138257849,5.343917901357087,0.8169339201762494,0.006962925661355257,0.00567093538120389,0.16558451954039813,0.05015410713339441,2632.5338032460377,597.7593921625745,2383.0972626239686,597.7374742287335,5133.979572233607,1887.2806860436901,-234.96185302734375,44.85091781616211,48.10011672973633,23.7066593170166,3.600053071975708,16.939023971557617,1.3918836116790771,10.620394706726074,-4.5091233253479,13.608335494995117,-2.758516788482666,10.990209579467773,1.6577306985855103,11.31733226776123,2.101749897003174,9.145700454711914,1.333957552909851,6.121705532073975,-0.3637153208255768,5.527650356292725,0.9241451621055603,5.760029315948486,-0.983320951461792,4.9974846839904785,-0.09726244956254959,4.425354480743408,CA,282613,Oreortyx pictus,Mountain Quail,Oreortyx pictus,7,70.0,80.0,10.0,False,48000,1,False,False,False,False,False,False
