recording_id,state,species_id,common_name,scientific_name,original_sample_rate,original_channels,flag_short_duration,flag_low_amplitude,flag_clipping,flag_low_quality,flag_any,flag_bandlimit_incompatible,n_windows,aci_mean,adi_mean,bioacoustic_index_mean,ndsi_mean,ndsi_ratio_ba_mean,anthropophony_mean,biophony_mean,spectral_entropy_eas_mean,spectral_entropy_ecu_mean,spectral_entropy_ecv_mean,spectral_entropy_eps_mean,spectral_entropy_eps_kurt_mean,spectral_entropy_eps_skew_mean,temporal_entropy_mean,rms_mean_mean,rms_std_mean,zcr_mean_mean,zcr_std_mean,spectral_centroid_mean_mean,spectral_centroid_std_mean,spectral_bandwidth_mean_mean,spectral_bandwidth_std_mean,spectral_rolloff_mean_mean,spectral_rolloff_std_mean,mfcc_01_mean,mfcc_01_within_std_mean,mfcc_02_mean,mfcc_02_within_std_mean,mfcc_03_mean,mfcc_03_within_std_mean,mfcc_04_mean,mfcc_04_within_std_mean,mfcc_05_mean,mfcc_05_within_std_mean,mfcc_06_mean,mfcc_06_within_std_mean,mfcc_07_mean,mfcc_07_within_std_mean,mfcc_08_mean,mfcc_08_within_std_mean,mfcc_09_mean,mfcc_09_within_std_mean,mfcc_10_mean,mfcc_10_within_std_mean,mfcc_11_mean,mfcc_11_within_std_mean,mfcc_12_mean,mfcc_12_within_std_mean,mfcc_13_mean,mfcc_13_within_std_mean,aci_std,adi_std,bioacoustic_index_std,ndsi_std,ndsi_ratio_ba_std,anthropophony_std,biophony_std,spectral_entropy_eas_std,spectral_entropy_ecu_std,spectral_entropy_ecv_std,spectral_entropy_eps_std,spectral_entropy_eps_kurt_std,spectral_entropy_eps_skew_std,temporal_entropy_std,rms_mean_std,rms_std_std,zcr_mean_std,zcr_std_std,spectral_centroid_mean_std,spectral_centroid_std_std,spectral_bandwidth_mean_std,spectral_bandwidth_std_std,spectral_rolloff_mean_std,spectral_rolloff_std_std,mfcc_01_between_window_std,mfcc_01_within_std_std,mfcc_02_between_window_std,mfcc_02_within_std_std,mfcc_03_between_window_std,mfcc_03_within_std_std,mfcc_04_between_window_std,mfcc_04_within_std_std,mfcc_05_between_window_std,mfcc_05_within_std_std,mfcc_06_between_window_std,mfcc_06_within_std_std,mfcc_07_between_window_std,mfcc_07_within_std_std,mfcc_08_between_window_std,mfcc_08_within_std_std,mfcc_09_between_window_std,mfcc_09_within_std_std,mfcc_10_between_window_std,mfcc_10_within_std_std,mfcc_11_between_window_std,mfcc_11_within_std_std,mfcc_12_between_window_std,mfcc_12_within_std_std,mfcc_13_between_window_std,mfcc_13_within_std_std
154983,TX,Tyto furcata,American Barn Owl,Tyto furcata,44100,1,False,True,False,False,True,False,2,481.9591522216797,2.1523502177352896,644.6129024943311,0.8363066604899476,11.386254429456741,1565.549803442991,17372.39521394447,0.18666275036243068,0.4332851066997457,0.23968456694259982,0.29707965457220825,93.21354648971416,7.1728996654807995,0.6323813495510917,0.005164659582078457,0.005667234770953655,0.33918279786299765,0.03887012515063603,4255.185510826831,387.10628536759583,2673.243819792675,355.48850589737754,7494.336337730532,837.066291580893,-214.36023712158203,27.861308097839355,14.7378511428833,11.546178817749023,-8.074883222579956,12.578104019165039,2.067891776561737,6.953787326812744,-1.6229760646820068,5.355531454086304,5.5153844356536865,9.272026538848877,1.6368012428283691,5.208328723907471,-1.1801033020019531,6.599188566207886,1.976080246269703,5.5842368602752686,-0.020329654216766357,4.701388239860535,-2.4236150979995728,4.450455546379089,1.5276756286621094,5.075483322143555,0.353261262178421,4.5419840812683105,31.480342971545102,0.014305909196829537,106.24075753402232,0.02698363351875386,2.041782220308218,444.0759308551351,1859.8497810374847,0.04863610431822133,0.012037730165515195,0.015662904805846325,0.0714287460833832,96.34847204609154,4.518343481657934,0.06785333582819648,0.0010971944193049288,0.00044471642332974626,0.0024225289954841493,0.006399737217301992,81.82347182168398,104.07134332464338,197.6490599624627,22.32966528873138,478.8609669304811,75.81972497962248,12.492266555866287,0.04953637116661206,0.05440517510659054,2.3976404771936735,5.336670710501304,1.0061848643173086,0.8485388764408576,1.7242923101399876,0.28043450898566413,1.3206431754066652,2.410080541000149,0.5928321763576261,1.5620333496940193,1.6645887704133955,3.167906839684706,1.2405405610008005,2.8986291810190425,1.6113512315979508,2.164026312162882,1.510639651207229,0.4465935702054366,0.8904733891289538,0.3305899330632042,0.8419625350803087,0.120346785587583,1.3200838024332286
163344,CA,Branta bernicla,Brant Goose,Branta bernicla,48000,1,False,False,False,False,False,False,1,406.8258056640625,0.6758278883814752,717.7097505668934,-0.0800354275569968,0.8517911070046392,660713.1672987284,562789.6001859253,0.31849601247324877,0.4900270411734552,0.35458644354477553,0.46923222842001344,100.4947264278825,8.763584352961852,0.6387384303702184,0.02432858757674694,0.040855228900909424,0.09965282860070257,0.01120158563332411,1896.9074568418873,192.92932133497982,2050.4819554861056,434.47863098747274,2955.4699506915986,741.8770464095124,-197.34136962890625,39.28807830810547,70.86634826660156,19.233367919921875,20.695947647094727,8.52129077911377,1.4343181848526,7.782790660858154,1.5210161209106445,5.684972286224365,-1.5713629722595215,7.1152238845825195,0.2409803867340088,3.711672782897949,-0.1795962005853653,4.810571670532227,0.31820178031921387,2.8655152320861816,-0.9951717853546143,3.0563807487487793,-0.020410774275660515,2.9586799144744873,-0.13855348527431488,2.949158191680908,-0.5095391273498535,3.1958765983581543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163349,CA,Branta bernicla,Brant Goose,Branta bernicla,48000,1,False,False,False,False,False,False,1,405.6919860839844,0.4752864773312266,860.7814058956916,-0.19041185678833158,0.680090792606766,128679.3453265558,87513.63795525709,0.3984400290006226,0.5989691477329318,0.4516175479653082,0.5519074460379971,139.17093354081118,10.931105004962099,0.5909972023029676,0.023062368854880333,0.02846505120396614,0.08211870335820895,0.006284230210883582,1190.907422469359,68.71971605677896,1114.886902781418,168.07259873370475,1646.0848224696829,72.70994004349461,-237.12039184570312,46.07693099975586,96.4904556274414,23.39983367919922,20.76593780517578,4.022447109222412,-3.146167278289795,3.852606773376465,0.8672230243682861,4.4468913078308105,-0.9027884602546692,3.6652657985687256,0.5066048502922058,2.411266326904297,0.9127023220062256,2.035527229309082,0.44601207971572876,2.871481418609619,0.23501095175743103,1.781303882598877,0.12231462448835373,2.000699996948242,0.646101176738739,2.0593760013580322,1.3892021179199219,2.400585651397705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163986,CA,Geococcyx californianus,Greater Roadrunner,Geococcyx californianus,48000,1,False,True,False,False,True,False,1,412.44073486328125,2.19673130625945,441.68349206349205,-0.9972394264383296,0.0013821946057781516,14979.556014719592,20.704661520497087,0.18774490850519276,0.3661696381378875,0.12796546672835518,0.50527980646701,104.45184974868957,9.632060939246092,0.7771098858176739,0.005606446415185928,0.0070213209837675095,0.05330815296692607,0.00979243041009502,1284.9334945913852,322.8584084897909,1876.3799392558099,453.3757140397636,2176.319784320282,1157.0487407465337,-355.45599365234375,64.03840637207031,39.128211975097656,9.443392753601074,9.36363697052002,8.55880355834961,10.533607482910156,7.584319591522217,5.760063171386719,6.343873977661133,-3.280602216720581,6.351940155029297,-0.2243802696466446,5.499547004699707,1.189958095550537,6.145339012145996,1.074541687965393,4.9770917892456055,1.3262479305267334,5.307618141174316,1.0552552938461304,3.50752854347229,-0.6243374943733215,4.588766098022461,0.41335156559944153,3.923840284347534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167459,CA,Laterallus jamaicensis,Black Rail,Laterallus jamaicensis,48000,2,False,False,False,False,False,False,1,491.3551025390625,2.139215118583878,973.9187301587301,-0.9992639690633932,0.00036815095354898313,847353.754701412,311.954092786636,0.10815721839043924,0.34768409838434144,0.17000213466604308,0.2404458639864202,25.82283115764256,4.017902335749118,0.7431922145803892,0.03628796339035034,0.03775776922702789,0.020855441305620608,0.030926204545242187,859.982774398832,746.945657312853,1636.781554233989,612.7636084188116,1667.5373014856557,2022.7271699313415,-312.2007751464844,30.85520362854004,20.65089988708496,20.482648849487305,-11.950885772705078,10.421175956726074,10.166230201721191,11.441503524780273,-1.4618786573410034,9.283543586730957,1.3040273189544678,6.474371910095215,-0.5585746765136719,5.01756477355957,-1.2319773435592651,6.162516117095947,0.5908628106117249,6.960157871246338,7.1433820724487305,6.373645782470703,0.6386833190917969,4.3692307472229,-1.0367871522903442,5.0004119873046875,0.38577771186828613,5.46822452545166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168805,CA,Spatula clypeata,Northern Shoveler,Spatula clypeata,44100,2,False,False,False,False,False,False,3,475.2113037109375,2.1880654665956407,840.101224489796,-0.6030475733084572,0.262879073635579,192729.69922861084,43221.71743591045,0.11265727119763769,0.27319832135204347,0.1480766173160131,0.32648131053827645,32.008048031887164,4.8259688222797745,0.8039275294069878,0.02270604856312275,0.013760093909998735,0.10750382696623732,0.031576059948285,2254.724434614358,473.58882117250937,2314.5556443596374,283.32474551854807,4607.735655737705,1065.0759252940027,-153.48296101888022,24.856107076009113,42.053948720296226,12.380269050598145,-6.687281211217244,8.58542267481486,6.470059235890706,7.520356019337972,-3.100139617919922,7.119954586029053,0.04061595598856608,4.922921816507976,-2.4308677514394126,3.9702754815419516,1.3907037377357483,4.93300724029541,1.9776485363642375,4.548223495483398,-1.8550852139790852,4.721803347269694,-0.16560353835423788,3.162308851877848,0.0873385692636172,3.0328522523244223,-0.6999697834253311,2.8533315658569336,19.383119068288103,0.0031925735932379603,52.47635722315563,0.213149305805763,0.1725577544195317,75891.6147015981,17122.858798810954,0.03036110918942039,0.08229133577667773,0.02757166153675138,0.03596274770750626,14.93316988619112,1.1447985658990416,0.03034277881578367,0.003220127755947867,0.0018006119341316617,0.01628945077076981,0.0052330231671327086,264.41503792385754,83.4153195586279,83.81609116749073,9.64509896633851,387.51977515526124,109.60794021970133,10.831042226541106,2.238962074521786,2.0417544052842445,1.6339753289775543,3.9481557505033575,1.0866108857272228,1.4651559619345598,0.3483314979755391,1.3824160423694876,0.3584716544948651,0.9682401533075401,0.34261124385013064,0.2009786728710348,0.17638164645358562,0.8393215871161902,0.28570373311068153,1.2812467757582233,0.23187912675283393,0.5033925892074862,0.3750737166831009,0.6263417072395918,0.20234338757873366,0.5311558881472885,0.15343522380397862,0.45959370817290335,0.2017424001951355
172887,CA,Mareca americana,American Wigeon,Mareca americana,48000,1,False,False,False,False,False,False,1,418.1458435058594,1.3316770546969168,756.0900226757369,0.6718767127793538,5.095269911931309,13500.631057664468,68789.35922020313,0.2768826991419253,0.5777837038328559,0.3772598991751037,0.3384586675145621,21.307115250784147,4.106533836555234,0.7363272904094376,0.009346011094748974,0.01167369820177555,0.21050067696135832,0.021035564556714858,3071.8014839498205,212.40975108673996,2171.888133518878,324.37778748871153,5082.642802254099,914.5822915474923,-190.9018096923828,35.896881103515625,50.06139373779297,7.901041507720947,-18.487943649291992,11.708471298217773,-16.798208236694336,6.950839519500732,-4.894038200378418,5.33295202255249,-3.279362440109253,4.934981346130371,-0.5618795156478882,5.05526876449585,2.0849063396453857,4.306820869445801,3.151522397994995,4.146470069885254,2.3064887523651123,3.2035462856292725,0.1686168611049652,3.1715943813323975,0.7430135011672974,3.2476842403411865,0.27924031019210815,3.4159164428710938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175369,AZ,Antrostomus arizonae,Mexican Whip-poor-will,Antrostomus arizonae,48000,1,False,True,False,False,True,False,3,404.90305582682294,0.7995964235561556,430.2335978835979,0.5380184213051694,3.3292660848275584,4705.392852769809,15702.511762825648,0.3474895087831233,0.47622504331702925,0.37857908866121154,0.3688883391428323,36.65897748002576,5.287847775842965,0.5476733893915275,0.00353081365271161,0.005895464448258281,0.19625246999414522,0.03777660157628133,3129.908576499305,516.9061701297472,2745.7420579876184,515.6194681993107,6419.6849385245905,1712.7953128653487,-276.9427897135417,21.46377436319987,38.87798563639323,19.653603235880535,11.234905083974203,10.787001927693685,-1.3175033330917358,15.128838539123535,-3.5314643581708274,12.494380315144857,0.09136439363161723,4.554623206456502,1.6766567627588909,6.944747606913249,-0.2271965891122818,6.374015013376872,-3.742599606513977,4.849636713663737,-3.7813402811686196,3.9543476899464927,-0.9850843151410421,3.2092343966166177,1.572479744752248,4.110205014546712,1.9193230271339417,2.959983507792155,4.023799804158515,0.06965121240472298,79.31724337854675,0.00256482514952167,0.024083855967470175,2763.073659071241,9276.219978868632,0.004285903232395666,0.03916686624248394,0.008979652314642027,0.024080564390367067,8.378151585315424,0.6002898165307261,0.10572749954960288,0.0016762366104834947,0.001841064305940993,0.03594791629379781,0.004301521143263745,443.96916136302184,41.90310370119265,275.0563578965698,110.9988546237695,1001.5748005587094,332.4324564505376,13.650044137628404,3.301023381038611,14.450091466738282,2.0706299512659645,5.376676641342415,2.0718616992837413,1.527533838574961,5.042734799139355,2.61133539649486,3.852319461032253,0.5441724321387889,1.240352159630331,0.813312715557528,2.1328959357808133,0.3623360865557147,2.1988670399206187,2.2675244227015585,0.8991361815913483,2.4946072405462245,0.4026360777046725,0.8485560955663908,0.8167321110083292,0.9241693088346262,0.8074522353435575,0.8465281141881833,0.5547053832183751
17795,CA,Mareca americana,American Wigeon,Mareca americana,44100,2,False,False,False,False,False,False,1,499.958740234375,1.7384628057740301,1893.080090702948,0.6180809572475937,4.236711910425942,84090.31141896655,356266.4239401622,0.30906062510737087,0.46536938095791724,0.3453748849992332,0.33553434987100594,36.444741488198765,5.209006308439259,0.7599140595007629,0.0231609009206295,0.02506198361515999,0.17752282457552693,0.04733274924960327,2330.231862287666,452.1176450883226,1599.3126334769197,320.98146358490925,3578.4703989497953,773.4551811671673,-188.40122985839844,57.397090911865234,59.2240104675293,15.290369033813477,-34.967491149902344,16.190391540527344,-12.643062591552734,13.317930221557617,-6.995407581329346,8.906258583068848,5.452385902404785,9.262420654296875,-1.7475526332855225,11.010162353515625,6.340365409851074,9.295248985290527,5.611566066741943,6.477995872497559,0.021828215569257736,4.59707498550415,-1.2154079675674438,3.3698086738586426,1.4715750217437744,4.130851745605469,3.4425618648529053,6.204147815704346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179040,TX,Thalasseus acuflavidus,Cabot's Tern,Thalasseus acuflavidus,44100,1,False,False,False,False,False,False,7,412.0341578892299,2.1769292630496286,966.1237188208617,0.5412106004573418,3.5273224085842854,46970.564370459346,162957.73391189473,0.10432073997768503,0.27281934517275624,0.17296646716252287,0.2727045047269344,18.054647945594873,3.4722065472238226,0.9122278604516184,0.021255766972899437,0.00922659518463271,0.23964007349866176,0.026568378228982198,3354.456173505644,275.73729319066956,2235.153083281716,135.31371637386465,5732.748863345287,423.2568055629802,-107.92600359235492,18.128984723772323,39.93855231148856,8.451326847076416,-15.958703177315849,6.40497704914638,-0.2648072202822992,4.3489906787872314,-4.4661992618015836,3.1347953592027937,1.7954399159976415,3.0262347630092075,-0.2501930445432663,2.9868295873914446,-0.2836649369980608,3.6390041623796736,-0.57811139523983,2.8541496821812222,0.6309546934706824,2.9965508665357317,-1.0858483889273234,2.7796082156045094,0.5386656437601361,3.389821631567819,-0.054258854261466434,4.073937858854022,15.25203070524064,0.023688670421023964,115.23936110594614,0.1036337224199836,0.8722425752433101,10618.28582374836,51270.9247542846,0.009371784190230513,0.06785338521711162,0.035528965271645174,0.019772332035642534,6.085178266523839,0.5238336754120968,0.040681469654834115,0.003082955806662889,0.002801607170622939,0.004121074899672919,0.005438782657963109,57.073717664810026,56.6598767154941,79.1324438371824,22.209866444110865,219.6759341906578,107.51379194271196,7.6483080335168685,2.015544131668808,1.2276966971852488,1.7408144091378945,2.558164578443224,1.2236830154619411,0.9013387096820002,0.8621564538765479,0.2625164747913463,0.4017727732773775,0.6137980587087312,0.5054673410010544,0.5233396377972385,0.708576452221008,1.002619237953965,0.8496612756412671,0.3904211174993619,0.6226110858928102,0.3346491003632796,0.3579829047456435,0.4904895197418092,0.4032368151205811,0.7235806260092543,0.48505258738463813,0.8000008027774633,0.7294309073883826
193254,AZ,Heliomaster constantii,Plain-capped Starthroat,Heliomaster constantii,44100,1,False,True,False,False,True,False,1,446.5187072753906,2.1042693307583127,331.3220634920635,0.866985665501056,14.035973434997551,206.8553104221792,2903.4156419738792,0.19411563364695705,0.6404816353563293,0.3455804334030931,0.3108493152876498,32.361226879272984,4.725930605134256,0.48150844467543175,0.002225858625024557,0.0031383419409394264,0.34597458822202165,0.05964179371842274,4481.066888871946,605.6599275143119,2837.2339319619755,138.1571040584349,8120.777248561598,557.704453816813,-238.1240692138672,20.21187400817871,16.93704605102539,14.42920207977295,-1.2252373695373535,4.848857879638672,2.042933225631714,4.79826545715332,-2.2169406414031982,4.516712188720703,-0.7444095015525818,2.7363078594207764,-0.07265342772006989,3.7090325355529785,-1.1537375450134277,4.007441997528076,2.1967902183532715,3.303452730178833,0.7743945717811584,2.433483600616455,-1.4922558069229126,2.663926839828491,0.23049162328243256,2.647510290145874,-0.0442880280315876,2.482285261154175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193255,AZ,Heliomaster constantii,Plain-capped Starthroat,Heliomaster constantii,44100,1,False,True,False,False,True,False,1,475.36346435546875,2.123845357254,302.75020408163266,0.8555741265484542,12.847934253075442,521.0516652936349,6694.437538148092,0.11793823316549623,0.3929916146389496,0.18155805034309636,0.3322221755368875,36.06969898638879,5.211874673501444,0.4701378233139253,0.0021872275974601507,0.0042039500549435616,0.32173503366510536,0.038284653222414686,4226.698668201063,406.2493393088402,2899.224522338618,124.56397861153921,7961.58667392418,386.75077821810197,-239.69970703125,22.048128128051758,20.862707138061523,9.441885948181152,-1.0164545774459839,4.531014442443848,-0.45166224241256714,3.2821543216705322,-2.9794697761535645,3.330156087875366,-1.679769515991211,3.0806941986083984,-0.6052681803703308,2.868311882019043,1.013115406036377,2.8836145401000977,0.5831481218338013,2.685060501098633,-0.1935892254114151,2.2482545375823975,-0.05575411021709442,1.9684582948684692,-0.24843838810920715,2.1386163234710693,-0.5631101131439209,1.8697679042816162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195342,CA,Alopochen aegyptiaca,Egyptian Goose,Alopochen aegyptiaca,44100,1,False,False,False,False,False,False,5,457.25482177734375,1.8242441588447833,1028.2291156462584,-0.6016690414767047,0.2895467047959048,282210.0878762875,55717.41053364468,0.2611072807289237,0.5270345398048437,0.2901407058141131,0.4833755084667956,63.247235991844306,7.295168674531213,0.7961907200091345,0.02279485613107681,0.01645454140380025,0.06856863839285714,0.032728765264160554,1675.2199997757536,511.9526635637943,2074.696324109053,303.00553479497404,3495.201956326844,1204.0489808825896,-205.36245727539062,41.05146369934082,42.98555145263672,7.9890931129455565,-2.213162124156952,5.822974777221679,13.206731796264648,9.948044109344483,1.4628150939941407,3.3761171817779543,2.1702215552330015,2.9440762042999267,0.2525784820318222,2.8985743522644043,1.6846754789352416,2.5999679803848266,-1.1204863846302033,2.7648983001708984,0.8042471289634705,2.1667776584625242,0.2708017393946648,2.2117601156234743,-0.2556831628084183,2.296114921569824,-0.5177116608247161,2.690936541557312,33.96955358305072,0.205285273969896,213.06389276139308,0.2994986066898397,0.2757185717766704,290582.61016028264,61354.04380726225,0.017986297069050375,0.05014570974295774,0.038909063240581264,0.024809118904489922,12.604178287093928,0.6554086435108439,0.09797238968146342,0.011288546906254634,0.009136282008915576,0.027295368991226355,0.00831255277857294,471.67816446121526,126.98566604900765,293.1645786866347,101.0889423341166,1110.5131614311385,295.3278543450437,22.003608591191718,12.693951649382976,4.038463674080391,2.0864455167189546,1.6149971504475285,0.9613205118435079,2.9545013111172733,2.2353137518466393,0.7936874022897246,1.4966141119665015,1.1809090665015332,0.6173582930658964,0.6479700227061992,0.6042863447125818,0.8600861067445018,0.7391154998213989,1.0914227222165584,1.060498399142607,0.371391198204422,0.36014261889235694,0.30490268371315754,0.398109261656336,0.40323596060835565,0.3916278325515856,0.5782324583115295,0.5386013529762117
196870,AZ,Calypte costae,Costa's Hummingbird,Calypte costae,44100,1,False,True,False,False,True,False,7,403.6559622628348,2.1968929650497624,392.94611920958863,0.30890363875427296,1.9565438166305416,6078.64723369324,12242.982280419252,0.0880252366305184,0.3665100526929775,0.18414450658937193,0.2723034094418288,28.4040033361923,4.409916134711304,0.9438979398672122,0.006337078554289681,0.0021726417721116115,0.2978295089808464,0.05439883489806752,3992.0066865893964,335.8816422371691,2893.154140290379,187.21360821486397,7714.588803150616,570.463448134913,-170.8162384033203,11.220549310956683,23.23327691214425,5.965968676975796,-3.1287593309368407,6.796885081699917,-1.5202581456729345,5.539694581712995,-0.33327771723270416,5.325634411403111,-0.27459450704710825,4.94481931413923,0.557088206921305,4.413932970591953,1.9970566247190749,4.123647928237915,-0.20559566308345115,3.602088451385498,-0.3943101369908878,3.191181250980922,0.5762515131916318,3.0832882608686174,0.554493418761662,2.885995013373239,0.32279052266052793,2.7810493877955844,5.858162286930302,0.000589057318355366,43.926544276662824,0.10927864732894574,0.46782236446965997,1871.4366582088378,6439.946586521886,0.03933058860773785,0.07920228906207065,0.052017890914137214,0.013980173594951283,6.760433211516296,0.5379757836836881,0.04834094096769071,0.0008990214996551405,0.0013920670344880419,0.017294297601703017,0.02433844273431125,92.91222153029248,142.8407568663816,58.709646968221705,49.08286575130173,152.91879003513085,142.4852264452151,3.8363314130325934,4.340512249833437,1.8235134684784322,0.978624264239645,2.946402818977324,1.2979873921743055,2.9998387208804345,0.8103901825664074,1.6167315346761157,0.9632353872144059,1.40240810098581,0.8749156829197045,0.9074391324023335,0.43059900832967396,1.4609351261121089,0.7034344600655705,1.1812850367088121,0.3210238818658438,0.8425226763425983,0.28966358966125516,0.7384709200001786,0.21411162289961816,0.6508050989404609,0.3194344933008922,0.41615138406050123,0.31958743540573004
196879,AZ,Calypte costae,Costa's Hummingbird,Calypte costae,44100,1,False,False,False,False,False,False,1,423.4605407714844,2.1038092233954995,422.95909297052157,0.9406962791338255,32.72469671023204,7855.375054688193,257064.76620979354,0.23332698527857287,0.5039475783196632,0.33643533621667543,0.27155659970229584,26.84507069070863,4.165514435802239,0.6126717947628608,0.015049568377435207,0.026616735383868217,0.37628901190090674,0.1846346293159109,4506.328972505589,1313.9991007192864,2913.7512822541003,208.62495407651085,7948.680691892001,859.1029722296894,-160.9326629638672,8.351838111877441,21.713523864746094,9.029936790466309,2.8194940090179443,6.538303852081299,0.42435890436172485,6.886353015899658,0.9413272142410278,6.357018947601318,-3.2380998134613037,4.809693813323975,2.526477813720703,5.099574089050293,0.8684954047203064,4.700286865234375,-0.27750131487846375,3.8684566020965576,-0.45782384276390076,3.4306681156158447,0.14087209105491638,3.338832378387451,0.7917701601982117,3.3472788333892822,-0.4345342218875885,3.2739033699035645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200277,TX,Myiarchus tuberculifer,Dusky-capped Flycatcher,Myiarchus tuberculifer,44100,1,False,False,False,False,False,False,3,444.27650960286456,2.079602560481227,4238.479334845049,0.9701600375141991,232.94998456316276,1034.259218886693,83712.11275097218,0.29630927883611197,0.5674741275842629,0.34785788043140586,0.2992922323165603,72.63751744554472,6.744822012875935,0.7778457127767568,0.011178411232928434,0.011519049294292927,0.5092662897638564,0.1296841597121958,5873.359552173907,941.2872653887711,2306.8023563099555,313.4964711114492,8246.796554815575,878.1198081820411,-226.8829600016276,26.670101801554363,-34.252650578816734,11.725408871968588,-27.06161880493164,14.493788719177246,-25.396701176961262,7.82406759262085,-20.545949935913086,7.189273834228516,-16.20214017232259,6.724575519561768,-4.7296024560928345,10.501401901245117,-4.09200398127238,8.598852475484213,-9.346246719360352,8.276593685150146,0.7588627884785334,7.202279567718506,-7.1065144538879395,5.477799733479817,2.616853564977646,7.283194541931152,-3.4615137179692588,8.52000061670939,4.603700157113145,0.12589556454607628,156.88009783531302,0.03631777007348073,266.97304020428703,1273.879815593765,46663.20547469117,0.08416200864646019,0.10176493475588969,0.0780108125045382,0.04429524392831879,50.49819532768514,2.387099812752246,0.03781201340998378,0.003263651604808075,0.003029617431594163,0.007265379438037661,0.009832719318992317,183.018797299672,107.48992020192057,82.55624322572577,37.7491478186353,37.204577070589906,12.013862380619639,2.548894743593809,7.373965838084707,4.804989277700638,1.4595422943872307,0.48801290832384087,1.8536193955508848,1.1548010631210914,1.955082469429196,2.9821606553702558,0.37931838914676436,1.2992332484573021,0.556550160734657,3.423684640091368,0.5988585029016945,2.929187367229206,1.3809272402089576,0.9795189730383558,1.0549808991514242,1.8462472434239727,0.517866725567386,1.359258931288298,0.5937945406130314,3.1053700560512745,0.20393338953535106,1.8301848211220213,0.8414341827531975
210719,TX,Charadrius vociferus,Killdeer,Charadrius vociferus,48000,2,False,False,False,False,False,False,2,459.5820007324219,1.6280077345469457,1022.3662131519275,0.8133641487047423,23.066227331644136,65475.1339927859,1545977.8816291364,0.34753066333830257,0.5796011704720527,0.3895458447011988,0.24834445156715063,17.687094581116767,3.2730826618736435,0.8200410097531978,0.04143774788826704,0.048885597847402096,0.24556201514929743,0.09899711920442253,2985.4908793925088,533.3233258807591,2193.2156974255695,271.19751965521476,4839.322649846312,445.88246719840424,-142.51368713378906,20.432427406311035,31.619858741760254,12.186941146850586,-24.17353916168213,10.361788272857666,7.5941996574401855,9.27012825012207,-1.3616388142108917,7.620514869689941,1.167452871799469,6.92320990562439,5.588820040225983,10.976197242736816,-6.587342739105225,6.657705545425415,-5.395257949829102,8.494796752929688,3.0514124631881714,6.980010271072388,-2.817750096321106,5.884648084640503,-2.923502802848816,6.701285362243652,4.7840739488601685,10.045336246490479,18.328540950993908,0.09782080769068638,11.376498298420715,0.1965846042381336,25.349094199547448,2817.738267138071,1724729.930742001,0.13320340516035287,0.14587001030027172,0.10852274284929458,0.007149713853028758,2.091923069115781,0.011456713529770901,0.1342599381465991,0.017019362361121646,0.042694147729321265,0.0010285236589638836,0.022333356126872286,71.65861356378021,183.04473309783904,41.60459754370283,96.20942007197351,68.03684004046143,18.642907455997342,7.047719132140016,4.193816429105113,3.633146007083968,4.000207968387166,5.83268550668322,1.2051712629052462,0.2875858176535986,0.1266266660157062,1.9463849176339012,0.32307885889638077,0.19168007381118007,0.1329854453442418,5.129621366912141,2.2207100301936684,1.99544220557349,0.23057596730903482,2.7359481725687984,0.8010342362535617,1.4395908542110805,1.7554705256196184,2.2366346268476307,0.485662181488489,0.5211331377826515,0.4325230977111657,2.745614805155863,2.801643982629275
